1 , 0.036189
2 , 0.040021
3 , 0.072801
4 , 0.035338
5 , 0.046565
6 , 0.031863
7 , 0.011373
8 , 0.020275
9 , 0.015931
10 , 0.021826
11 , 0.022770
12 , 0.023256
13 , 0.040916
14 , 0.084760
15 , 0.032166
16 , 0.020590
17 , 0.049304
18 , 0.018772
19 , 0.018024
20 , 0.045921
21 , 0.018908
22 , 0.042219
23 , 0.043128
24 , 0.027027
25 , 0.027615
26 , 0.040765
27 , 0.029912
28 , 0.024119
29 , 0.029048
30 , 0.031239
31 , 0.026267
32 , 0.027629
33 , 0.041346
34 , 0.024937
35 , 0.033828
36 , 0.042402
37 , 0.011832
38 , 0.058765
39 , 0.024188
40 , 0.041812
41 , 0.027412
42 , 0.032312
43 , 0.049567
44 , 0.024527
45 , 0.042626
46 , 0.036175
47 , 0.024400
48 , 0.020395
49 , 0.032483
50 , 0.021820
51 , 0.020036
52 , 0.036998
53 , 0.040165
54 , 0.058270
55 , 0.049249
56 , 0.051171
57 , 0.007018
58 , 0.040054
59 , 0.031195
60 , 0.044906
61 , 0.036284
62 , 0.032278
63 , 0.042537
64 , 0.049430
65 , 0.023698
66 , 0.025600
67 , 0.023894
68 , 0.044949
69 , 0.042009
70 , 0.011222
71 , 0.058883
72 , 0.021874
73 , 0.039867
74 , 0.053235
75 , 0.024474
76 , 0.044829
77 , 0.036187
78 , 0.128170
79 , 0.039470
80 , 0.056226
81, 0.085502
82 , 0.111238
83 , 0.037594
84 , 0.035169
85 , 0.030159
86 , 0.025491
87 , 0.014493
88 , 0.038444
89 , 0.033066
90 , 0.034215
91 , 0.029339
92 , 0.013905
93 , 0.012753
94 , 0.016003
95 , 0.028805
96 , 0.012315
97 , 0.018309
98 , 0.036460
99 , 0.039284
100 , 0.018809
101 , 0.025629
102 , 0.048054
103 , 0.013555
104 , 0.036837
105 , 0.041805
106 , 0.016120
107 , 0.027490
108 , 0.022566
109 , 0.022776
110 , 0.037881
111 , 0.057652
112 , 0.039913
113 , 0.033449
114 , 0.051908
115 , 0.104527
116 , 0.055963
117 , 0.050661
118 , 0.022869
119 , 0.030976
120 , 0.028267
121 , 0.044123
122 , 0.036817
123 , 0.011380
124 , 0.024318
125 , 0.031225
126 , 0.025950
127 , 0.024973
128 , 0.049815
129 , 0.047641
130 , 0.041137
131 , 0.062713
132 , 0.037406
133 , 0.030388
134 , 0.014844
135 , 0.021899
136 , 0.043056
137 , 0.044361
138 , 0.051757
139 , 0.024805
140 , 0.046367
141 , 0.013675
142 , 0.048286
143 , 0.057210
144 , 0.037316
145 , 0.033526
146 , 0.044444
147 , 0.041377
148 , 0.038730
149 , 0.040428
150 , 0.029931
151 , 0.043226
152 , 0.034398
153 , 0.031703
154 , 0.040062
155 , 0.037695
156 , 0.047619
157 , 0.038996
158 , 0.034884
159 , 0.055754
160 , 0.049534
161 , 0.041458
162 , 0.038213
163 , 0.021236
164 , 0.034492
165 , 0.106109
166 , 0.015804
167 , 0.016783
168 , 0.038699
169 , 0.038475
170 , 0.051852
171 , 0.019719
172 , 0.029014
173 , 0.009879
174 , 0.050714
175 , 0.038209
176 , 0.015811
177 , 0.053063
178 , 0.015296
179 , 0.031149
180 , 0.068234
181 , 0.056137
182 , 0.057320
183 , 0.040399
184 , 0.053638
185 , 0.017604
186 , 0.049703
187 , 0.048974
188 , 0.045304
189 , 0.041195
190 , 0.038681
191 , 0.059793
192 , 0.013320
193 , 0.023016
194 , 0.036873
195 , 0.050343
196 , 0.058577
197 , 0.051717
198 , 0.039958
199 , 0.028252
200 , 0.049111
201 , 0.026181
202 , 0.051582
203 , 0.067207
204 , 0.023151
205 , 0.043032
206 , 0.017434
207 , 0.026537
208 , 0.023513
209 , 0.056004
210 , 0.035642
211 , 0.053796
212 , 0.039048
213 , 0.061754
214 , 0.079482
215 , 0.051965
216 , 0.023649
217 , 0.012791
218 , 0.025301
219 , 0.014238
220 , 0.046253
221 , 0.029164
222 , 0.054062
223 , 0.065019
224 , 0.035606
225 , 0.035904
226 , 0.017889
227 , 0.045626
228 , 0.022770
229 , 0.053340
230 , 0.019088
231 , 0.044423
232 , 0.047595
233 , 0.035551
234 , 0.033766
235 , 0.034579
236 , 0.057919
237 , 0.046405
238 , 0.049395
239 , 0.037736
240 , 0.050440
241 , 0.050350
242 , 0.017344
243 , 0.035261
244 , 0.068582
245 , 0.036097
246 , 0.088112
247 , 0.017473
248 , 0.039530
249 , 0.054279
250 , 0.032494
251 , 0.024464
252 , 0.065490
253 , 0.051294
254 , 0.053892
255 , 0.069284
256 , 0.087946
257 , 0.047448
258 , 0.041150
259 , 0.055534
260 , 0.102339
261 , 0.056674
262 , 0.068596
263 , 0.008682
264 , 0.020640
265 , 0.018752
266 , 0.034773
267 , 0.015570
269 , 0.006407
269 , 0.343590
270 , 0.012503
271 , 0.019103
272 , 0.059701
273 , 0.029566
274 , 0.053736
275 , 0.109612
276 , 0.034638
277 , 0.054360
278 , 0.051065
279 , 0.071799
280 , 0.046905
281 , 0.067947
282 , 0.070272
283 , 0.021183
284 , 0.055723
285 , 0.055151
286 , 0.055794
287 , 0.065421
288 , 0.082953
289 , 0.078898
290 , 0.031518
291 , 0.025286
292 , 0.048899
293 , 0.038866
294 , 0.053558
295 , 0.021737
296 , 0.055758
297 , 0.054446
298 , 0.055746
299 , 0.019305
300 , 0.075388
