1,0.036412
2,0.031394
3,0.013867
4,0.009207
5,0.025711
6,0.033731
7,0.065175
8,0.066919
9,0.114303
10,0.024729
11,0.041583
12,0.065636
13,0.012892
14,0.063796
15,0.054673
16,0.072400
17,0.046086
18,0.018320
19,0.069186
20,0.008905
21,0.052978
22,0.016684
23,0.061690
24,0.017978
25,0.048406
26,0.046943
27,0.053016
28,0.031647
29,0.036509
30,0.048413
31,0.049011
32,0.028757
33,0.011302
34,0.060589
35,0.067312
36,0.051136
37,0.042688
38,0.041433
39,0.013180
40,0.012593
41,0.065755
42,0.021481
43,0.174268
44,0.046540
45,0.017286
46,0.102990
47,0.022822
48,0.037949
49,0.012221
50,0.066382
51,0.067905
52,0.080967
53,0.036210
54,0.046765
55,0.104128
56,0.042611
57,0.100118
58,0.014639
59,0.041536
60,0.013086
61,0.115123
62,0.061183
63,0.014335
64,0.041338
65,0.016172
66,0.044686
67,0.096437
68,0.045880
69,0.067217
70,0.048264
71,0.014054
72,0.041775
73,0.044438
74,0.030748
75,0.081202
76,0.045201
77,0.016523
78,0.055354
79,0.041881
80,0.064939
81,0.050637
82,0.050782
83,0.014439
84,0.029230
85,0.054371
86,0.054371
87,0.041830
88,0.054382
89,0.051624
90,0.056645
91,0.045808
92,0.051453
93,0.048044
94,0.153703
95,0.036683
96,0.044786
97,0.046777
98,0.020575
99,0.047977
100,0.015348
101,0.056862
102,0.037628
103,0.094134
104,0.046234
105,0.035581
106,0.035608
107,0.099203
108,0.026799
109,0.102810
110,0.061057
111,0.011409
112,0.046065
113,0.056706
114,0.040398
115,0.017629
116,0.044984
117,0.017427
118,0.014087
119,0.012461
120,0.052434
121,0.016280
122,0.014937
123,0.100000
124,0.015413
125,0.118995
126,0.044912
127,0.022074
128,0.043733
129,0.023249
130,0.088483
131,0.018215
132,0.153731
133,0.046270
134,0.088896
135,0.047277
136,0.046168
137,0.012498
138,0.050128
139,0.049528
140,0.092388
141,0.060038
142,0.078907
143,0.141364
144,0.021586
145,0.052852
146,0.044960
147,0.087041
148,0.018040
149,0.068413
150,0.058973
151,0.056373
152,0.183633
153,0.068060
154,0.040120
155,0.013159
156,0.067624
157,0.071648
158,0.013788
159,0.058950
160,0.180879
161,0.037115
162,0.083176
163,0.035803
164,0.109100
165,0.068021
166,0.077063
167,0.016639
168,0.067864
169,0.066732
170,0.036149
171,0.069829
172,0.055102
173,0.059268
174,0.071805
175,0.080372
176,0.081583
177,0.068841
178,0.068722
179,0.081402
180,0.030083
181,0.069791
182,0.051966
183,0.061477
184,0.059481
185,0.085593
186,0.017665
187,0.045576
188,0.051630
189,0.066310
190,0.065985
191,0.057440
192,0.116067
193,0.068664
194,0.087245
195,0.072754
196,0.061625
197,0.133333
198,0.075393
199,0.049377
200,0.056712
201,0.059745
202,0.055823
203,0.063929
204,0.089034
205,0.024767
206,0.118319
207,0.024556
208,0.075422
209,0.068239
210,0.014998
211,0.050461
212,0.073146
213,0.057117
214,0.063889
215,0.097294
216,0.063071
217,0.063788
218,0.174043
219,0.057117
220,0.074093
221,0.066348
222,0.056184
223,0.063747
224,0.050575
225,0.156805
226,0.076023
227,0.020115
228,0.068135
229,0.063896
230,0.068443
231,0.140560
232,0.095261
233,0.067890
234,0.026639
235,0.069173
236,0.083886
237,0.151690
238,0.059421
239,0.060041
240,0.052425
241,0.015688
242,0.058699
243,0.072165
244,0.058412
245,0.017966
246,0.071902
247,0.061879
248,0.060987
249,0.156822
250,0.014157
251,0.060150
252,0.066877
253,0.054338
254,0.066737
255,0.075711
256,0.101222
257,0.063830
258,0.101856
259,0.048780
260,0.015821
261,0.077905
262,0.082269
263,0.014178
264,0.049017
265,0.049017
266,0.018822
267,0.065184
268,0.117847
269,0.117847
270,0.059673
271,0.056174
272,0.073077
273,0.073077
274,0.066636
275,0.033486
276,0.068437
277,0.152707
278,0.067644
279,0.072334
280,0.069087
281,0.063688
282,0.052298
283,0.061891
284,0.027248
285,0.069569
286,0.089524
287,0.161245
288,0.055503
289,0.072464
290,0.015835
291,0.079714
292,0.092874
293,0.072213
294,0.144212
295,0.111054
296,0.076560
297,0.047068
298,0.084409
299,0.146430
300,1.134431
