site=microsoftonline.com,rank=12,r_time=0.3184149184069432,r_time_1=0.6648872280918401,r_time_eq2=na,case=1,label=bg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=doubleclick.net,rank=13,r_time=0.4087363494670903,r_time_1=0.5967106989512276,r_time_eq2=na,case=1,label=bg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=doubleclick.net,rank=13,r_time=0.39121831718096656,r_time_1=0.22551585610115746,r_time_eq2=na,case=1,label=bg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=www.google.com,rank=2,r_time=0.08122753087222011,r_time_1=0.16022463341133414,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=microsoft.com,rank=3,r_time=0.06452503840404185,r_time_1=0.1743094456194966,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=data.microsoft.com,rank=4,r_time=0.06816613282533168,r_time_1=0.16653175363469463,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=events.data.microsoft.com,rank=5,r_time=0.05284401180741385,r_time_1=0.18674698795551467,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=live.com,rank=6,r_time=0.07364070635104096,r_time_1=0.1269678785770721,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=windowsupdate.com,rank=7,r_time=0.07733160842600313,r_time_1=0.1423849993356697,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=ctldl.windowsupdate.com,rank=8,r_time=0.05701036551974624,r_time_1=0.19247339544119618,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=safebrowsing.googleapis.com,rank=9,r_time=0.08659871909439766,r_time_1=0.22844536169309737,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=apple.com,rank=10,r_time=0.06635306648061116,r_time_1=0.6379888989403043,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=netflix.com,rank=11,r_time=0.05023853400881375,r_time_1=0.16207600737341937,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=microsoftonline.com,rank=12,r_time=0.057471465282196384,r_time_1=0.15060928582413288,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=doubleclick.net,rank=13,r_time=0.057703493343787854,r_time_1=0.26867144110627544,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=login.microsoftonline.com,rank=14,r_time=0.06831936086211304,r_time_1=0.17658022047414465,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
site=clientservices.googleapis.com,rank=15,r_time=0.05810738877359295,r_time_1=0.19123978039941048,r_time_eq2=na,case=1,label=fg,r_bg=0.6459907030910432,r_np=0.750812647760483
