site=google.com,rank=1,r_time=0.2659186279998729,r_time_eq2=0.00043205859190943984,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.google.com,rank=2,r_time=0.45936188877443096,r_time_eq2=0.00008920596640124364,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoft.com,rank=3,r_time=0.500000000232719,r_time_eq2=0.00009838663852168964,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=data.microsoft.com,rank=4,r_time=0.5635645799122613,r_time_eq2=0.00010027061898937103,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=events.data.microsoft.com,rank=5,r_time=0.5842116582749276,r_time_eq2=0.00010745774703329106,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=live.com,rank=6,r_time=0.5240984159749977,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=windowsupdate.com,rank=7,r_time=0.5440440440298275,r_time_eq2=0.00010782853071007193,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ctldl.windowsupdate.com,rank=8,r_time=0.5315906564608168,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=safebrowsing.googleapis.com,rank=9,r_time=0.5935309312829227,r_time_eq2=0.00011053407690687359,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=apple.com,rank=10,r_time=0.6440451623623432,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=netflix.com,rank=11,r_time=0.4459898612469189,r_time_eq2=0.0002187466561372363,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoftonline.com,rank=12,r_time=0.53089098805366,r_time_eq2=0.00011060711019756995,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=doubleclick.net,rank=13,r_time=0.5718903388322992,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=login.microsoftonline.com,rank=14,r_time=0.5238451933990664,r_time_eq2=0.00010330597042706751,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=clientservices.googleapis.com,rank=15,r_time=0.4528025041882036,r_time_eq2=0.00020680391653523633,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=g.doubleclick.net,rank=16,r_time=0.5224124906331756,r_time_eq2=0.00011492919010957742,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=bing.com,rank=17,r_time=0.5722021658013637,r_time_eq2=0.00010038133739373662,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=facebook.com,rank=18,r_time=0.4415882966049349,r_time_eq2=0.00010374508591454675,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=googleusercontent.com,rank=19,r_time=0.5675235927917562,r_time_eq2=0.00009293696968723104,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=amazonaws.com,rank=20,r_time=0.4230113030513454,r_time_eq2=0.00010397160356753132,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=officeapps.live.com,rank=21,r_time=0.4943157445756257,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=cloud.netflix.com,rank=22,r_time=0.6285831283061637,r_time_eq2=0.00010017017761530427,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.cloud.netflix.com,rank=23,r_time=0.568957821704981,r_time_eq2=0.00010615699396150049,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=office.com,rank=24,r_time=0.3735274398025741,r_time_eq2=0.00009936395897832449,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=update.googleapis.com,rank=25,r_time=0.4995435644703962,r_time_eq2=0.00010191590738338816,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ftl.netflix.com,rank=26,r_time=0.5359102546661322,r_time_eq2=0.00010691744715139732,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.ftl.netflix.com,rank=27,r_time=0.4400255208654416,r_time_eq2=0.00009755134946577593,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=settings-win.data.microsoft.com,rank=28,r_time=0.5333333334383255,r_time_eq2=0.00009702133338783292,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.googleapis.com,rank=29,r_time=0.5368639670819002,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.5809944748828401,r_time_eq2=0,case=0,label=np,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=google.com,rank=1,r_time=0.08713596729050781,r_time_eq2=0.00013211789385178744,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.google.com,rank=2,r_time=0.16387096775123378,r_time_eq2=0.00011953130328686625,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoft.com,rank=3,r_time=0.18043832089403372,r_time_eq2=0.00009753260450351406,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=data.microsoft.com,rank=4,r_time=0.1622294010277803,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=events.data.microsoft.com,rank=5,r_time=0.1567496229340594,r_time_eq2=0.0016151360080184638,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=live.com,rank=6,r_time=0.16983134797294389,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=windowsupdate.com,rank=7,r_time=0.10056676250954619,r_time_eq2=0.00012830368015408035,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ctldl.windowsupdate.com,rank=8,r_time=0.13217787114787957,r_time_eq2=0.00011085233160419328,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=safebrowsing.googleapis.com,rank=9,r_time=0.15544847474220894,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=apple.com,rank=10,r_time=0.12361874696555764,r_time_eq2=0.00011336570496427025,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=netflix.com,rank=11,r_time=0.10411133807982348,r_time_eq2=0.000118133358924167,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoftonline.com,rank=12,r_time=0.15268114115872802,r_time_eq2=0.00006529557908837929,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=doubleclick.net,rank=13,r_time=0.1524900535197162,r_time_eq2=0.0001347979892535649,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=login.microsoftonline.com,rank=14,r_time=0.1421046470680653,r_time_eq2=0.0004592948034275276,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=clientservices.googleapis.com,rank=15,r_time=0.08139720914331035,r_time_eq2=0.00010843622675367166,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=g.doubleclick.net,rank=16,r_time=0.08017887266257812,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=bing.com,rank=17,r_time=0.09252946127963656,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=facebook.com,rank=18,r_time=0.0775128377423472,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=googleusercontent.com,rank=19,r_time=0.14406670670107785,r_time_eq2=0.00014320497471378,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=amazonaws.com,rank=20,r_time=0.11488163846885302,r_time_eq2=0.00011636012137802271,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=officeapps.live.com,rank=21,r_time=0.09203814159011588,r_time_eq2=0.00012635821120891304,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=cloud.netflix.com,rank=22,r_time=0.0737071566210221,r_time_eq2=0.00011068088477078697,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.cloud.netflix.com,rank=23,r_time=0.10494925781765178,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=office.com,rank=24,r_time=0.10251412552804995,r_time_eq2=0.0008719156398568073,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=update.googleapis.com,rank=25,r_time=0.12561576352332562,r_time_eq2=0.00006582856914092502,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ftl.netflix.com,rank=26,r_time=0.12672715265836068,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.ftl.netflix.com,rank=27,r_time=0.15185711090830398,r_time_eq2=0.000097981470046841,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=settings-win.data.microsoft.com,rank=28,r_time=0.09634600604132057,r_time_eq2=0,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.googleapis.com,rank=29,r_time=0.20580959790545345,r_time_eq2=0.00010105081682639688,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.12642062967485157,r_time_eq2=0.00010314613656118722,case=0,label=fg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=google.com,rank=1,r_time=0.1851531015611435,r_time_eq2=0,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.google.com,rank=2,r_time=0.20440949626611843,r_time_eq2=0.00006705570936043178,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoft.com,rank=3,r_time=0.16783697140665788,r_time_eq2=0.0001093734872277041,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=data.microsoft.com,rank=4,r_time=0.23054766106578659,r_time_eq2=0.00009499371932592915,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=events.data.microsoft.com,rank=5,r_time=0.17633496946174962,r_time_eq2=0.00017214672722226036,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=live.com,rank=6,r_time=0.16236347363559545,r_time_eq2=0.00010683779848326886,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=windowsupdate.com,rank=7,r_time=0.1271672826008747,r_time_eq2=0,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ctldl.windowsupdate.com,rank=8,r_time=0.1800362832596762,r_time_eq2=0.0000811623889134948,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=safebrowsing.googleapis.com,rank=9,r_time=0.17914979751867377,r_time_eq2=0.00010925367456440129,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=apple.com,rank=10,r_time=0.21778262304744087,r_time_eq2=0.00008104375422626613,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=netflix.com,rank=11,r_time=0.15042614075078933,r_time_eq2=0.00010705511119935987,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=microsoftonline.com,rank=12,r_time=0.17270501834584237,r_time_eq2=0.00011174452943422772,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=doubleclick.net,rank=13,r_time=0.14308072897442511,r_time_eq2=0.00015168757504682598,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=login.microsoftonline.com,rank=14,r_time=0.11591151694327835,r_time_eq2=0,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=clientservices.googleapis.com,rank=15,r_time=0.1570559358355901,r_time_eq2=0.00009226784306723201,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=g.doubleclick.net,rank=16,r_time=0.14242509279881974,r_time_eq2=0.00021085901600570878,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=bing.com,rank=17,r_time=0.14359851020852013,r_time_eq2=0.00009838663852168964,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=facebook.com,rank=18,r_time=0.13119819792968268,r_time_eq2=0.00010752676162380522,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=googleusercontent.com,rank=19,r_time=0.14919955323886586,r_time_eq2=0.00006267227897617716,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=amazonaws.com,rank=20,r_time=0.18000850375654837,r_time_eq2=0.00010007995228840602,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=officeapps.live.com,rank=21,r_time=0.19571782119139575,r_time_eq2=0.00008613267343169446,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=cloud.netflix.com,rank=22,r_time=0.12712261287598434,r_time_eq2=0.00006082718268193323,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.cloud.netflix.com,rank=23,r_time=0.14689381101045507,r_time_eq2=0.00004443057197347699,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=office.com,rank=24,r_time=0.1973912599559639,r_time_eq2=0.00003678901049829117,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=update.googleapis.com,rank=25,r_time=0.31447565659088467,r_time_eq2=0.00015071595153150455,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=ftl.netflix.com,rank=26,r_time=0.18379569464627057,r_time_eq2=0.00006578949596179197,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=prod.ftl.netflix.com,rank=27,r_time=0.20317935437885837,r_time_eq2=0,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=settings-win.data.microsoft.com,rank=28,r_time=0.16339020230934298,r_time_eq2=0.00008159925608680972,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=www.googleapis.com,rank=29,r_time=0.15457907970875806,r_time_eq2=0.00009406469698997947,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.1745351297492668,r_time_eq2=0.00009483156788223604,case=0,label=bg,r_bg=0.6424781788004189,r_np=1.2259677003854346
