site=google.com,rank=1,r_time=0.5443174218047673,r_time_1=na,r_time_eq2=0.0005762591977705898,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=www.google.com,rank=2,r_time=0.39086345038469084,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=microsoft.com,rank=3,r_time=0.3711007654073873,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=data.microsoft.com,rank=4,r_time=0.3641751164940633,r_time_1=na,r_time_eq2=0.0000860443654083709,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=events.data.microsoft.com,rank=5,r_time=0.3499081142619774,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=live.com,rank=6,r_time=0.35763979250568007,r_time_1=na,r_time_eq2=0.00013561106220066064,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=windowsupdate.com,rank=7,r_time=0.4013324104443394,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=ctldl.windowsupdate.com,rank=8,r_time=0.3861635886448522,r_time_1=na,r_time_eq2=0.00011139663750844766,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=safebrowsing.googleapis.com,rank=9,r_time=0.37310995195104435,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=apple.com,rank=10,r_time=0.3625683476210785,r_time_1=na,r_time_eq2=0.00013964473860879733,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=netflix.com,rank=11,r_time=0.3595050581937728,r_time_1=na,r_time_eq2=0.00014823712058819,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=microsoftonline.com,rank=12,r_time=0.23004089372979475,r_time_1=na,r_time_eq2=0.00010424347075905417,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=doubleclick.net,rank=13,r_time=0.20747630457851715,r_time_1=na,r_time_eq2=0.00011931702340737499,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=login.microsoftonline.com,rank=14,r_time=0.2103702940227989,r_time_1=na,r_time_eq2=0.00012763339054424534,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=clientservices.googleapis.com,rank=15,r_time=0.21056702362439772,r_time_1=na,r_time_eq2=0.00012521862931567896,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=g.doubleclick.net,rank=16,r_time=0.2171683157423672,r_time_1=na,r_time_eq2=0.00014634801293740354,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=bing.com,rank=17,r_time=0.20911657367107744,r_time_1=na,r_time_eq2=0.00013262546065342148,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=facebook.com,rank=18,r_time=0.22826722631841184,r_time_1=na,r_time_eq2=0.00025631064251907645,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=googleusercontent.com,rank=19,r_time=0.21122546046062438,r_time_1=na,r_time_eq2=0.0002518896208095795,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=amazonaws.com,rank=20,r_time=0.21348722926115382,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=officeapps.live.com,rank=21,r_time=0.25321950272336324,r_time_1=na,r_time_eq2=0.00012087464918099246,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=cloud.netflix.com,rank=22,r_time=0.10140467562107798,r_time_1=na,r_time_eq2=0.00009970049587553224,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=prod.cloud.netflix.com,rank=23,r_time=0.14594002645060952,r_time_1=na,r_time_eq2=0.0003277255362361047,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=office.com,rank=24,r_time=0.2457522691492225,r_time_1=na,r_time_eq2=0.00012217421789448827,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
site=update.googleapis.com,rank=25,r_time=0.2437908724577855,r_time_1=na,r_time_eq2=0,case=2,label=fg,r_bg=0.6152437315741037,r_np=0.8862914392010812
