site=office.com,rank=24,r_time=0.4074902179723121,r_time_1=na,r_time_eq2=0.00011920371614227999,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=update.googleapis.com,rank=25,r_time=0.49087738128236164,r_time_1=na,r_time_eq2=0.0002272468980215252,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ftl.netflix.com,rank=26,r_time=2.228645495761304,r_time_1=na,r_time_eq2=0.0001417234039872646,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=prod.ftl.netflix.com,rank=27,r_time=0.39233124363479643,r_time_1=na,r_time_eq2=0.00013404825398645679,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=settings-win.data.microsoft.com,rank=28,r_time=0.45146794493004916,r_time_1=na,r_time_eq2=0.0003091667876795599,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.googleapis.com,rank=29,r_time=0.4282868525894352,r_time_1=na,r_time_eq2=0.00028760424927578334,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.3545947488930702,r_time_1=na,r_time_eq2=0.00027207182009531103,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=google-analytics.com,rank=31,r_time=0.44921394394080544,r_time_1=na,r_time_eq2=0.0002927400394496266,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=play.google.com,rank=32,r_time=0.4450638110864567,r_time_1=na,r_time_eq2=0.00015302218434984038,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=icloud.com,rank=33,r_time=0.4189634709517937,r_time_1=na,r_time_eq2=0.00027948579000345843,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=itunes.apple.com,rank=34,r_time=0.44508580342855136,r_time_1=na,r_time_eq2=0.0003215434002356942,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=skype.com,rank=35,r_time=0.4303393213264424,r_time_1=na,r_time_eq2=0.0002958579806982771,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=self.events.data.microsoft.com,rank=36,r_time=0.4412270642434476,r_time_1=na,r_time_eq2=0.00041373602596749475,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google-analytics.com,rank=37,r_time=0.39126819125430673,r_time_1=na,r_time_eq2=0.0007956353929238064,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=office365.com,rank=38,r_time=0.3916503427982471,r_time_1=na,r_time_eq2=0.0004237887114138623,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=googleads.g.doubleclick.net,rank=39,r_time=0.4450374888808575,r_time_1=na,r_time_eq2=0.00043327555230827616,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ls.apple.com,rank=40,r_time=0.4645954897035593,r_time_1=na,r_time_eq2=0.00047611489035616545,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=lencr.org,rank=41,r_time=0.47327227314484893,r_time_1=na,r_time_eq2=0.0003188775429561476,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=com.akadns.net,rank=42,r_time=0.4694419839972265,r_time_1=na,r_time_eq2=0.00015961691536157873,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=mp.microsoft.com,rank=43,r_time=0.5465460782354089,r_time_1=na,r_time_eq2=0.00014318441791756276,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=v10.events.data.microsoft.com,rank=44,r_time=0.41762711858276663,r_time_1=na,r_time_eq2=0.0003185220496062024,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=apple-dns.net,rank=45,r_time=0.4910103421375511,r_time_1=na,r_time_eq2=0.00017035774696999627,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp-ipv6.prod.ftl.netflix.com,rank=46,r_time=0.3925296655804234,r_time_1=na,r_time_eq2=0.0003628008571819832,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=outlook.office365.com,rank=47,r_time=0.3658568105062932,r_time_1=na,r_time_eq2=0.0001615769873524014,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=fonts.googleapis.com,rank=48,r_time=0.3611190003053364,r_time_1=na,r_time_eq2=0.0003399625955151846,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=teams.microsoft.com,rank=49,r_time=0.3971870277759044,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.netflix.net,rank=50,r_time=0.39851237308861104,r_time_1=na,r_time_eq2=0.00051238256603479,case=2,label=np,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google.com,rank=2,r_time=0.07273650304252981,r_time_1=na,r_time_eq2=0.00027677829358606945,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=microsoft.com,rank=3,r_time=0.0592420327253622,r_time_1=na,r_time_eq2=0.002135122771141559,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=data.microsoft.com,rank=4,r_time=0.05774418005074468,r_time_1=na,r_time_eq2=0.00009381742918067578,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=events.data.microsoft.com,rank=5,r_time=0.06208865411774216,r_time_1=na,r_time_eq2=0.0005834305570257609,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=live.com,rank=6,r_time=0.06462874938668604,r_time_1=na,r_time_eq2=0.0004255923226366087,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=windowsupdate.com,rank=7,r_time=0.06121968874477418,r_time_1=na,r_time_eq2=0.0000938614578394155,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ctldl.windowsupdate.com,rank=8,r_time=0.0706552127309053,r_time_1=na,r_time_eq2=0.0002920560673966697,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=safebrowsing.googleapis.com,rank=9,r_time=0.061641292238711745,r_time_1=na,r_time_eq2=0.00008882572142650487,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=apple.com,rank=10,r_time=0.13645953855648998,r_time_1=na,r_time_eq2=0.00007541477917307019,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=netflix.com,rank=11,r_time=0.06393425677254028,r_time_1=na,r_time_eq2=0.00031323413459755247,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=microsoftonline.com,rank=12,r_time=0.06365955674526706,r_time_1=na,r_time_eq2=0.0001503759364949095,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=doubleclick.net,rank=13,r_time=0.055318852930119816,r_time_1=na,r_time_eq2=0.00026109659914715924,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=login.microsoftonline.com,rank=14,r_time=0.06930727023515211,r_time_1=na,r_time_eq2=0.0004406580377881147,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=clientservices.googleapis.com,rank=15,r_time=0.06869610210686872,r_time_1=na,r_time_eq2=0.00004599815877741303,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=g.doubleclick.net,rank=16,r_time=0.054984477403751855,r_time_1=na,r_time_eq2=0.00013670539680742973,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=bing.com,rank=17,r_time=0.05579129341575475,r_time_1=na,r_time_eq2=0.0004602638734366419,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=facebook.com,rank=18,r_time=0.06759357921058688,r_time_1=na,r_time_eq2=0.00040871933611414914,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=googleusercontent.com,rank=19,r_time=0.06443613950215867,r_time_1=na,r_time_eq2=0.00030111411552594065,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=amazonaws.com,rank=20,r_time=0.054824259131702135,r_time_1=na,r_time_eq2=0.00009644131330396345,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=officeapps.live.com,rank=21,r_time=0.05275691837167541,r_time_1=na,r_time_eq2=0.00042961476914385953,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=cloud.netflix.com,rank=22,r_time=0.06336780958128473,r_time_1=na,r_time_eq2=0.00022373866693276365,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=prod.cloud.netflix.com,rank=23,r_time=0.06365499513369262,r_time_1=na,r_time_eq2=0.0002915451812963553,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=office.com,rank=24,r_time=0.06032849569829376,r_time_1=na,r_time_eq2=0.00010556317720268989,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=update.googleapis.com,rank=25,r_time=0.06321759340141,r_time_1=na,r_time_eq2=0.0011522396887279638,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ftl.netflix.com,rank=26,r_time=0.05107716681913824,r_time_1=na,r_time_eq2=0.0002884754010300567,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=prod.ftl.netflix.com,rank=27,r_time=0.056562408652538754,r_time_1=na,r_time_eq2=0.00013679890254827273,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=settings-win.data.microsoft.com,rank=28,r_time=0.06343561900463635,r_time_1=na,r_time_eq2=0.00043233894239479365,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.googleapis.com,rank=29,r_time=0.058798999166281896,r_time_1=na,r_time_eq2=0.000441696156350598,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.07448930948650134,r_time_1=na,r_time_eq2=0.00026716536783819077,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=google-analytics.com,rank=31,r_time=0.22242005185524105,r_time_1=na,r_time_eq2=0.00013581420312554814,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=play.google.com,rank=32,r_time=0.21085624732773212,r_time_1=na,r_time_eq2=0.00028665614954078247,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=icloud.com,rank=33,r_time=0.18400514185401903,r_time_1=na,r_time_eq2=0.00046047586834290036,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=itunes.apple.com,rank=34,r_time=0.0741112856694971,r_time_1=na,r_time_eq2=0.00027023374615457003,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=skype.com,rank=35,r_time=0.05706070401759585,r_time_1=na,r_time_eq2=0.0002560491557086466,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=self.events.data.microsoft.com,rank=36,r_time=0.05963071153165441,r_time_1=na,r_time_eq2=0.0003925673819731878,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google-analytics.com,rank=37,r_time=0.061887101950149306,r_time_1=na,r_time_eq2=0.00027214591163032375,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=office365.com,rank=38,r_time=0.06966138819766769,r_time_1=na,r_time_eq2=0.00037476576155953103,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=googleads.g.doubleclick.net,rank=39,r_time=0.07653326170787825,r_time_1=na,r_time_eq2=0.00026034886165624764,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ls.apple.com,rank=40,r_time=0.05916193310485864,r_time_1=na,r_time_eq2=0.000452488677654276,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=lencr.org,rank=41,r_time=0.06503815137063924,r_time_1=na,r_time_eq2=0.000376837070880222,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=com.akadns.net,rank=42,r_time=0.07321288866761856,r_time_1=na,r_time_eq2=0.0001284191572665806,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=mp.microsoft.com,rank=43,r_time=0.05629906407973075,r_time_1=na,r_time_eq2=0.0003893070232700747,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=v10.events.data.microsoft.com,rank=44,r_time=0.06804302004873856,r_time_1=na,r_time_eq2=0.00008166598428965064,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=apple-dns.net,rank=45,r_time=0.06259282066155246,r_time_1=na,r_time_eq2=0.0003893575498125843,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp-ipv6.prod.ftl.netflix.com,rank=46,r_time=0.07075557495655027,r_time_1=na,r_time_eq2=0.00014830193943464186,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=outlook.office365.com,rank=47,r_time=0.0707598287370312,r_time_1=na,r_time_eq2=0.00012525049819920098,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=fonts.googleapis.com,rank=48,r_time=0.06966713377777371,r_time_1=na,r_time_eq2=0.00027816411061543995,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=teams.microsoft.com,rank=49,r_time=0.055465313646458986,r_time_1=na,r_time_eq2=0.0002699783956990424,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.netflix.net,rank=50,r_time=0.07570955323059544,r_time_1=na,r_time_eq2=0.0002592016530949435,case=2,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=google.com,rank=1,r_time=0.4267665638380086,r_time_1=0.8819206892550224,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google.com,rank=2,r_time=0.4661913250465001,r_time_1=1.0631418262771055,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=microsoft.com,rank=3,r_time=0.5122461170735946,r_time_1=0.9126039667505588,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=data.microsoft.com,rank=4,r_time=0.416172670610216,r_time_1=0.734536766613151,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=events.data.microsoft.com,rank=5,r_time=0.5228184926335769,r_time_1=0.93943317514153,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=live.com,rank=6,r_time=0.45497922117061823,r_time_1=0.8860613810718562,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=windowsupdate.com,rank=7,r_time=0.4307508226204548,r_time_1=0.9148737138093411,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ctldl.windowsupdate.com,rank=8,r_time=0.38739654418423136,r_time_1=0.995132804867962,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=safebrowsing.googleapis.com,rank=9,r_time=0.4374552228027013,r_time_1=0.6884500298775937,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=apple.com,rank=10,r_time=0.4994835472798174,r_time_1=0.8361798059924064,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=netflix.com,rank=11,r_time=0.42265390656212043,r_time_1=0.9278193405469746,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=microsoftonline.com,rank=12,r_time=0.41860465114819334,r_time_1=0.6608242044816356,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=doubleclick.net,rank=13,r_time=0.40250291033871216,r_time_1=0.9997161510206125,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=login.microsoftonline.com,rank=14,r_time=0.5104228707362934,r_time_1=0.6386949193536181,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=clientservices.googleapis.com,rank=15,r_time=0.47230019205360346,r_time_1=0.8835429196373715,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=g.doubleclick.net,rank=16,r_time=0.31591562798599854,r_time_1=0.8518567289946504,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=bing.com,rank=17,r_time=0.4663936740822876,r_time_1=0.621685547120155,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=facebook.com,rank=18,r_time=0.434130829786039,r_time_1=0.6651525739119545,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=googleusercontent.com,rank=19,r_time=0.44953124994191684,r_time_1=0.9094793057433296,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=amazonaws.com,rank=20,r_time=0.502967778405401,r_time_1=0.6870963656532199,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=officeapps.live.com,rank=21,r_time=0.44643595748420306,r_time_1=0.9695261108773556,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=cloud.netflix.com,rank=22,r_time=0.544875592389567,r_time_1=0.8959666203047573,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=prod.cloud.netflix.com,rank=23,r_time=0.48003549242593185,r_time_1=0.8345170454534367,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=office.com,rank=24,r_time=0.4857966834850164,r_time_1=1.052768390991707,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=update.googleapis.com,rank=25,r_time=0.4928762243646904,r_time_1=0.5792573892819507,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ftl.netflix.com,rank=26,r_time=0.5121138703256194,r_time_1=0.6308994709053168,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=prod.ftl.netflix.com,rank=27,r_time=0.47275615570529717,r_time_1=1.0784313725460792,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=settings-win.data.microsoft.com,rank=28,r_time=0.4223974302280897,r_time_1=0.9307670209421451,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.googleapis.com,rank=29,r_time=0.47014925375306255,r_time_1=0.8894387290454867,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.43338414638919054,r_time_1=0.6369696192711827,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=google-analytics.com,rank=31,r_time=0.4895930413255515,r_time_1=0.908516444127489,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=play.google.com,rank=32,r_time=0.4886594712989457,r_time_1=0.9575352635409842,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=icloud.com,rank=33,r_time=0.4992215879537856,r_time_1=0.9955010225064888,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=itunes.apple.com,rank=34,r_time=0.4083356800542739,r_time_1=0.7589465725743753,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=skype.com,rank=35,r_time=0.49666924867556833,r_time_1=0.66850344398833,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=self.events.data.microsoft.com,rank=36,r_time=0.5155838113875801,r_time_1=0.842076651244585,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google-analytics.com,rank=37,r_time=0.45973102483593176,r_time_1=0.8398417560050595,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=office365.com,rank=38,r_time=0.3944436988339853,r_time_1=0.881522119741763,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=googleads.g.doubleclick.net,rank=39,r_time=0.5052883937649374,r_time_1=0.7855706048063015,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=ls.apple.com,rank=40,r_time=0.4573243350497106,r_time_1=0.7270983213397175,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=lencr.org,rank=41,r_time=0.45292041442656034,r_time_1=0.7779092277701758,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=com.akadns.net,rank=42,r_time=0.40955727340122045,r_time_1=0.9161788185107429,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=mp.microsoft.com,rank=43,r_time=0.5044846346630267,r_time_1=0.8891086497643292,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=v10.events.data.microsoft.com,rank=44,r_time=0.48127523320536225,r_time_1=0.8824372759975239,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=apple-dns.net,rank=45,r_time=0.7203081843113918,r_time_1=1.084687767308828,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=nrdp-ipv6.prod.ftl.netflix.com,rank=46,r_time=0.48414464528448287,r_time_1=0.7341837259315996,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=outlook.office365.com,rank=47,r_time=0.45989461355387135,r_time_1=1.098409122826704,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=fonts.googleapis.com,rank=48,r_time=0.4020352587351595,r_time_1=0.826517070852818,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=teams.microsoft.com,rank=49,r_time=0.5941021004632248,r_time_1=0.6785117522678428,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.netflix.net,rank=50,r_time=0.4933640303329046,r_time_1=0.6978969622631493,r_time_eq2=na,case=1,label=bg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=google.com,rank=1,r_time=0.07025897319765863,r_time_1=0.2041451972540255,r_time_eq2=na,case=1,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=www.google.com,rank=2,r_time=0.07743813682961032,r_time_1=0.21459011313085968,r_time_eq2=na,case=1,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=microsoft.com,rank=3,r_time=0.06451378941367,r_time_1=0.21372992448535544,r_time_eq2=na,case=1,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=data.microsoft.com,rank=4,r_time=0.06499194613632711,r_time_1=0.20494699647515255,r_time_eq2=na,case=1,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
site=events.data.microsoft.com,rank=5,r_time=0.0602377093507973,r_time_1=0.6462136161916555,r_time_eq2=na,case=1,label=fg,r_bg=0.6280964798169427,r_np=0.6771337772504779
