site=google.com,rank=1,r_time=0.47110580055409396,r_time_1=na,r_time_eq2=0.0009615384622351899,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=www.google.com,rank=2,r_time=0.5251182033201446,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=microsoft.com,rank=3,r_time=0.5519549672645588,r_time_1=na,r_time_eq2=0.000133386684639499,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=data.microsoft.com,rank=4,r_time=0.5375898286527601,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=events.data.microsoft.com,rank=5,r_time=0.6542919536337831,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=live.com,rank=6,r_time=0.38648508877757803,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=windowsupdate.com,rank=7,r_time=0.5686099985106322,r_time_1=na,r_time_eq2=0.00014190435288145557,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=ctldl.windowsupdate.com,rank=8,r_time=0.5975359342684627,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=safebrowsing.googleapis.com,rank=9,r_time=0.4005156372555262,r_time_1=na,r_time_eq2=0.00013551971469478717,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=apple.com,rank=10,r_time=0.5170020818744732,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=netflix.com,rank=11,r_time=0.6358944108535202,r_time_1=na,r_time_eq2=0.0001368363402758974,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=microsoftonline.com,rank=12,r_time=0.45213549338677733,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=doubleclick.net,rank=13,r_time=0.4780773420568744,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=login.microsoftonline.com,rank=14,r_time=0.5026200254645693,r_time_1=na,r_time_eq2=0.00013972334424157667,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=clientservices.googleapis.com,rank=15,r_time=0.48532494757850575,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=g.doubleclick.net,rank=16,r_time=0.35828509761648547,r_time_1=na,r_time_eq2=0.00013738150497809645,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=bing.com,rank=17,r_time=0.3449541284541606,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=facebook.com,rank=18,r_time=0.6014111995385609,r_time_1=na,r_time_eq2=0.00010973334519150217,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=googleusercontent.com,rank=19,r_time=0.5556517973007529,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=amazonaws.com,rank=20,r_time=0.6251150559052989,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=officeapps.live.com,rank=21,r_time=0.42858469539825067,r_time_1=na,r_time_eq2=0.00012848515671792484,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=cloud.netflix.com,rank=22,r_time=0.5447133087796531,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=prod.cloud.netflix.com,rank=23,r_time=0.5067643742782113,r_time_1=na,r_time_eq2=0.00012901560763109844,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=office.com,rank=24,r_time=0.6332453825773097,r_time_1=na,r_time_eq2=0.0001236858348465533,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=update.googleapis.com,rank=25,r_time=0.3205117123337076,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=ftl.netflix.com,rank=26,r_time=0.5380545380553315,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=prod.ftl.netflix.com,rank=27,r_time=0.612533333327034,r_time_1=na,r_time_eq2=0.00011416828116762401,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=settings-win.data.microsoft.com,rank=28,r_time=0.4946609716802774,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=www.googleapis.com,rank=29,r_time=0.39693663030149695,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=nrdp.prod.cloud.netflix.com,rank=30,r_time=0.5864026402665339,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=google-analytics.com,rank=31,r_time=0.5679096352542161,r_time_1=na,r_time_eq2=0.00012478162899145486,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=play.google.com,rank=32,r_time=0.449233606078208,r_time_1=na,r_time_eq2=0.0001195600161082029,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=icloud.com,rank=33,r_time=0.39302710530188717,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=itunes.apple.com,rank=34,r_time=0.5994863476695831,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=skype.com,rank=35,r_time=0.6603712145957413,r_time_1=na,r_time_eq2=0,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=self.events.data.microsoft.com,rank=36,r_time=0.5460275771335166,r_time_1=na,r_time_eq2=0.00012406949816251326,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=www.google-analytics.com,rank=37,r_time=0.49360877985545637,r_time_1=na,r_time_eq2=0.00011405109234294514,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=office365.com,rank=38,r_time=0.4930564568563455,r_time_1=na,r_time_eq2=0.00012017785985084075,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
site=googleads.g.doubleclick.net,rank=39,r_time=0.5636250775757287,r_time_1=na,r_time_eq2=0.00009942334208939242,case=2,label=np,r_bg=0.6007635950764425,r_np=0.8191765832338875
