1 , 0.019116
2 , 0.008473
3 , 0.013061
4 , 0.009000
5 , 0.011478
6 , 0.008732
7 , 0.007514
8 , 0.002684
9 , 0.004408
10 , 0.006704
11 , 0.006018
12 , 0.005873
13 , 0.022435
14 , 0.005112
15 , 0.005593
16 , 0.004200
17 , 0.003862
18 , 0.013181
19 , 0.007555
20 , 0.009090
21 , 0.006707
22 , 0.016424
23 , 0.008260
24 , 0.019058
25 , 0.013011
26 , 0.008815
27 , 0.007482
28 , 0.019008
29 , 0.006893
30 , 0.009594
31 , 0.006816
32 , 0.010359
33 , 0.029637
34 , 0.015640
35 , 0.010069
36 , 0.007845
37 , 0.020689
38 , 0.015062
39 , 0.015007
40 , 0.007885
41 , 0.011039
42 , 0.015751
43 , 0.025718
44 , 0.120248
45 , 0.006210
46 , 0.010375
47 , 0.002936
48 , 0.002898
49 , 0.007161
50 , 0.006329
51 , 0.004910
52 , 0.007260
53 , 0.007415
54 , 0.004660
55 , 0.007386
56 , 0.011390
57 , 0.013319
58 , 0.008210
59 , 0.013925
60 , 0.008634
61 , 0.022107
62 , 0.085492
63 , 0.008167
64 , 0.009283
65 , 0.008514
66 , 0.121278
67 , 0.008761
68 , 0.013269
69 , 0.007344
70 , 0.012234
71 , 0.007472
72 , 0.006551
73 , 0.023121
74 , 0.007708
75 , 0.007665
76 , 0.007978
77 , 0.009174
78 , 0.009080
79 , 0.009612
80 , 0.109483
81, 0.085502
82 , 0.074635
83 , 0.006912
84 , 0.010990
85 , 0.007502
86 , 0.005229
87 , 0.015964
88 , 0.009289
89 , 0.009826
90 , 0.009086
91 , 0.015010
92 , 0.014995
93 , 0.009058
94 , 0.007257
95 , 0.024359
96 , 0.007190
97 , 0.006696
98 , 0.011010
99 , 0.005023
100 , 0.007281
101 , 0.019356
102 , 0.006612
103 , 0.033622
104 , 0.007633
105 , 0.010686
106 , 0.013530
107 , 0.015198
108 , 0.008022
109 , 0.060188
110 , 0.026572
111 , 0.010518
112 , 0.007079
113 , 0.009729
114 , 0.004861
115 , 0.005499
116 , 0.017448
117 , 0.019455
118 , 0.010718
119 , 0.007672
120 , 0.013866
121 , 0.012708
122 , 0.016321
123 , 0.010799
124 , 0.007832
125 , 0.027841
126 , 0.008190
127 , 0.010469
128 , 0.003511
129 , 0.008081
130 , 0.008418
131 , 0.008985
132 , 0.014882
133 , 0.004953
134 , 0.004085
135 , 0.007563
136 , 0.006452
137 , 0.005246
138 , 0.005943
139 , 0.047847
140 , 0.025869
141 , 0.021091
142 , 0.021376
143 , 0.011855
144 , 0.129348
145 , 0.007321
146 , 0.010906
147 , 0.019586
148 , 0.011500
149 , 0.007673
150 , 0.006786
151 , 0.009545
152 , 0.008752
153 , 0.175684
154 , 0.009071
155 , 0.015250
156 , 0.012694
157 , 0.116743
158 , 0.009991
159 , 0.010671
160 , 0.008092
161 , 0.057777
162 , 0.009411
163 , 0.013180
164 , 0.011252
165 , 0.007842
166 , 0.015074
167 , 0.009177
168 , 0.009177
169 , 0.011546
170 , 0.007030
171 , 0.031133
172 , 0.077299
173 , 0.011318
174 , 0.010030
175 , 0.009597
176 , 0.012144
177 , 0.007028
178 , 0.031422
179 , 0.005881
180 , 0.006905
181 , 0.017256
182 , 0.006049
183 , 0.046468
184 , 0.012893
185 , 0.056795
186 , 0.006216
187 , 0.008023
188 , 0.025111
189 , 0.009613
190 , 0.149022
191 , 0.011669
192 , 0.009144
193 , 0.009271
194 , 0.010642
195 , 0.009365
196 , 0.019281
197 , 0.013488
198 , 0.006768
199 , 0.014677
200 , 0.007107
201 , 0.011141
202 , 0.010940
203 , 0.009841
204 , 0.010765
205 , 0.010037
206 , 0.031936
207 , 0.007665
208 , 0.009962
209 , 0.013060
210 , 0.012191
211 , 0.008753
212 , 0.007393
213 , 0.007574
214 , 0.024390
215 , 0.008103
216 , 0.011863
217 , 0.008420
218 , 0.008801
219 , 0.184577
220 , 0.006208
221 , 0.006242
222 , 0.006503
223 , 0.006873
224 , 0.006583
225 , 0.013955
226 , 0.008999
227 , 0.010457
228 , 0.013480
229 , 0.017794
230 , 0.033669
231 , 0.005639
232 , 0.045654
233 , 0.009365
234 , 0.015547
235 , 0.366916
236 , 0.006552
237 , 0.006731
238 , 0.017530
239 , 0.007034
240 , 0.008074
241 , 0.010341
242 , 0.005682
243 , 0.027651
244 , 0.008666
245 , 0.030518
246 , 0.006742
247 , 0.085348
248 , 0.011901
249 , 0.005434
250 , 0.011959
251 , 0.006748
252 , 0.006773
253 , 0.011325
254 , 0.015394
255 , 0.006811
256 , 0.016790
257 , 0.005788
258 , 0.006025
259 , 0.056385
260 , 0.020682
261 , 0.007800
262 , 0.005912
263 , 0.009463
264 , 0.013490
265 , 0.023959
266 , 0.007632
267 , 0.109163
268 , 0.016390
269 , 0.007411
270 , 0.008517
271 , 0.008279
272 , 0.008958
273 , 0.008393
274 , 0.010219
275 , 0.173293
276 , 0.008078
277 , 0.007198
278 , 0.006347
279 , 0.091626
280 , 0.008140
281 , 0.008279
282 , 0.010358
283 , 0.007501
284 , 0.007919
285 , 0.034732
286 , 0.010328
287 , 0.050014
288 , 0.009603
289 , 0.009392
290 , 0.007239
291 , 0.092302
292 , 0.020977
293 , 0.008104
294 , 0.009470
295 , 0.095367
296 , 0.016870
297 , 0.008169
298 , 0.019919
299 , 0.066070
300 , 0.012460
